csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3119.258573586947	3073.2201513906384	3795.421822121648	1.189571	35.585968	0.27392889000000004	-0.0190633591	0.0635037893	0.0252398227	0.0042579691	-0.0397553314	0.0097679385	0.024766345099999997	-0.023571397799999998	0.0395804471	0.027680172200000002	0.0083294753	-0.0696981206	-0.010514168700000001	-0.0517141089	0.0300431164	0.0403688404	-0.045287717699999994	-0.0232667094	0.054073992	0.0028465923	-0.055148958899999996	0.0179794677	0.0483593208	0.0	0.0	0.0	0.0	0.0	-0.068902	0.00381481	0.0269431	-0.000846815	0.000320493	-0.00190841
3123.244002157717	3075.4432635194585	3798.384211071954	1.139396	34.084972	0.14148024	0.0535059853	-0.0391649994	0.0378007789	0.0472864729	-0.0330605737	0.0106440977	0.0296357868	0.056938922999999995	-0.0466730315	0.0108982611	0.0374091305	-0.0323962908	-0.0107803865	-0.051510498200000004	0.0307249685	0.0396139591	-0.0460632759	-0.0217785117	0.054495796	0.0006780388	-0.0547583289	0.0205240853	0.0468115158	0.0	0.0	0.0	0.0	0.0	-0.0777978	0.0611803	0.042528	-0.00187259	0.000194507	-0.00186749
3124.5687688528474	3071.436059042327	3800.723598632714	1.257295	37.611923	0.23142875000000004	-0.060406635	-0.014531259099999999	-0.0451171737	0.0100865338	0.0081144113	0.0275284404	-0.0666827143	-0.0484793817	-0.0054484818	-0.0060068169	0.0377735027	0.013625788100000001	-0.0110463486	-0.0513019995	0.0314002606	0.0388440418	-0.0468115158	-0.0202717155	0.0548542572	-0.0014915439000000002	-0.0542624917	0.0230200221	0.045129367999999996	0.0	0.0	0.0	0.0	0.0	-0.075406	0.177292	0.0920679	-0.00296442	0.000206674	-0.00170378
3123.605042019068	3073.5107886132287	3796.1774304584796	1.25334	37.493599	0.25317294999999995	0.0696183754	0.0499462188	0.025613108399999997	0.0418782478	0.0197968335	-0.011869656299999998	0.0464915319	0.0562988587	0.0442499721	-0.024441997400000002	0.0019054498	0.0024456186	-0.011312048600000001	-0.0510886325	0.032068848500000004	0.0380593805	-0.047531993700000004	-0.0187476074	0.055148958899999996	-0.0036588623	-0.053662399699999995	0.025461357999999996	0.043317704900000004	0.0	0.0	0.0	0.0	0.0	-0.0669596	0.0233827	0.058275	-0.00204955	0.000402081	-0.00173399
3119.349191253601	3075.916424419489	3794.455472415368	1.165358	34.861622	0.13405570000000003	-0.0438120878	-0.0156620508	0.0072819435	0.0034518631	0.011189484199999999	-0.0737636268	0.0091513767	-0.0381190925	-0.0339551513	0.0043151804	-0.0671945107	0.0330145879	-0.0115774803	-0.050870417599999995	0.0327305894	0.0372602733	-0.048224282199999996	-0.0172074892	0.055379558499999995	-0.0058206262	-0.0529592061	0.0278423023	0.0413817258	0.0	0.0	0.0	0.0	0.0	-0.0727768	0.0834811	0.0845995	-0.00261725	0.000183409	-0.00178393
3125.163506907147	3066.609029990029	3795.484700817383	1.107467	33.129814	0.10046624999999997	-0.0030576494	0.0759487621	-0.0333508467	0.0027392708	0.066806505	-0.013124043799999999	-0.024204796400000003	-0.0022401984	0.06694597969999999	-0.0496354943	-0.041946100300000004	-0.0292225821	-0.0118426373	-0.0506473754	0.033385342	0.0364470233	-0.0488879708	-0.0156526759	0.0555457882	-0.0079735536	-0.0521542618	0.0301572078	0.0393269866	0.0	0.0	0.0	0.0	0.0	-0.065206	0.15014	0.0757995	-0.00255848	0.00039745	-0.00170801
3110.296327376545	3065.6325064303915	3787.80069609289	1.067318	31.928761	0.12387965000000002	0.0178443086	-0.0278682629	0.0471494155	0.0062213623	0.0393703142	0.0005699667	0.0393741351	0.009179691	-0.0402838246	-0.0425515444	0.0091620491	-0.0497617099	-0.0121075134	-0.0504195271	0.0340329666	0.0356199393	-0.0495226659	-0.0140844954	0.0556474546	-0.0101143762	-0.0512491134	0.0324005837	0.0371593842	0.0	0.0	0.0	0.0	0.0	-0.0671945	0.0612217	0.0590195	-0.00230848	0.000379163	-0.00176358
3112.4617716528405	3069.001972303133	3789.7263007601423	1.059081	31.682364	0.18340975000000004	-0.0283688998	-0.001891795	-0.0059071837	-0.0623886887	-0.0313876315	0.037596766600000005	-0.0196459529	-0.0245368185	0.0132388097	0.0596450226	0.026012581400000002	-0.0338003254	-0.0123721022	-0.0501868943	0.034673324900000004	0.0347793352	-0.050127991100000005	-0.0125042869	0.0556844395	-0.0122398441	-0.050245499900000004	0.034567109	0.0348851392	0.0	0.0	0.0	0.0	0.0	-0.0710385	0.150762	0.107453	-0.00287104	0.000141144	-0.00173232
3119.121534238429	3073.0249342200427	3799.624513761002	0.980638	29.335733	0.04835664999999999	0.0231786652	-0.0550262773	-0.050916955	-0.0187708712	-0.025006881499999998	0.0481548343	-0.055831462199999994	0.040371697799999995	-0.0383541668	-0.003972939799999999	0.0488406367	-0.0213546091	-0.0126363975	-0.0499494991	0.0353062801	0.0339255301	-0.0507035874	-0.0109133999	0.0556567	-0.0143467304	-0.0491453496	0.0366516449	0.0325107786	0.0	0.0	0.0	0.0	0.0	-0.0736297	0.178902	0.108471	-0.00316704	0.000155023	-0.00171005
3121.487609208263	3074.7958953685384	3802.820622146638	1.244716	37.235619	0.2915036	-0.0410041944	-0.0034762126	0.0373966045	0.0236726206	-0.06041552	0.022496722400000002	0.0296584165	-0.0490320423	-0.0087498397	0.0419186602	0.044659642400000005	-0.0119238758	-0.012900393000000001	-0.049707364000000004	0.0359316972	0.033058847999999995	-0.0512491134	-0.009313193	0.0555642684	-0.0164318367	-0.0479507762	0.0386492472	0.0300431164	0.0	0.0	0.0	0.0	0.0	-0.0770012	0.0203423	0.0578014	-0.00190339	0.000173169	-0.00200631
3120.9392928358275	3076.3773295330247	3805.2615360931654	1.149442	34.385494	0.07699515000000001	0.0623222631	0.0418055605	0.0065499712	0.0328236108	-0.08256211990000001	0.0029099893	0.024769020099999997	0.056507513200000005	0.039166499199999996	0.0522609423	0.0241202722	0.046990623200000005	-0.0131640825	-0.049460512000000005	0.0365494425	0.0321796179	-0.0517642455	-0.0077050328	0.055407252000000004	-0.0184919975	-0.046664074800000004	0.0405551777	0.027489234300000002	0.0	0.0	0.0	0.0	0.0	-0.0739678	0.0558352	0.0614683	-0.00242272	0.00016633	-0.00183644
3127.5631263114788	3078.9742431499353	3803.5249184264294	1.275128	38.145401	0.14210869000000004	-0.007133559100000001	-0.048440443300000004	-0.0300455554	0.047721325999999994	0.044368592400000004	-0.042525185300000004	-0.0405623015	-0.0008331727	-0.0575526291	-0.052990046799999996	-0.050046632199999996	-0.019187163	-0.0134274597	-0.049208966500000006	0.0371593842	0.0312881736	-0.0522486784	-0.0060902925	0.0551858333	-0.0205240853	-0.045287717699999994	0.0423649158	0.024856461899999998	0.0	0.0	0.0	0.0	0.0	-0.0766232	0.157628	0.0811284	-0.00232306	9.31722e-05	-0.00164925
3128.2774160944173	3080.1556134267	3798.6572057918415	1.302401	38.961269	0.212495545	-0.0463063404	0.0465689376	0.0379675422	0.043739128200000005	0.0017978726999999999	0.0664095243	0.0160277378	-0.0505245218	0.0442702027	-0.0106335975	0.059274004400000004	-0.052450113799999996	-0.0136905184	-0.048952751399999994	0.037761392000000005	0.030384853399999998	-0.0527021246	-0.0044703512	0.054900269800000005	-0.0225250152	-0.0438243491	0.044074169	0.0221523547	0.0	0.0	0.0	0.0	0.0	-0.0818259	0.0253039	0.0450626	-0.00174753	5.54933e-05	-0.0018141
3119.5137338588397	3071.8562574364337	3790.1899650645832	1.16444	34.834171	0.057877840000000014	0.058715255300000005	-0.018556709299999998	0.0503185748	-0.007211190500000001	-0.0087429385	0.0205555361	0.0353176169	0.0469321907	-0.0167423568	0.0115132832	0.0156961382	0.0315704138	-0.0139532522	-0.048691890999999994	0.0383553375	0.029470000099999998	-0.0531243153	-0.0028465923	0.0545508934	-0.0244917494	-0.0422767807	0.045678883200000006	0.0193846732	0.0	0.0	0.0	0.0	0.0	-0.08310059999999998	0.0587919	0.03759	-0.00157563	-3.66675e-05	-0.00176531
3115.1465982395875	3068.1751444213965	3789.776636558808	1.172862	35.086098	0.279333075	-0.028806611099999997	0.0037921535999999997	-0.0035423990000000003	-0.023075103	0.070336888	0.024898847400000004	-0.0332302148	-0.0282077754	0.008334638299999999	-0.0544292204	-0.0034554232	0.0548550393	-0.014215655	-0.04842641	0.0389410938	0.028543961	-0.053515	-0.0012204024000000001	0.0541381101	-0.0264213023	-0.0406479858	0.0471752521	0.0165613602	0.0	0.0	0.0	0.0	0.0	-0.083612	0.176169	0.116172	-0.00295722	0.000212204	-0.00173852
3112.7148652060205	3066.6488612961357	3786.851160977251	0.992039	29.676785	0.17695010499999997	0.0193288246	0.0505920688	0.0034589953000000004	-0.040996764500000005	0.07272394559999999	-0.0426918679	0.0160061946	0.009155466999999999	0.0450263702	-0.0444167913	-0.0475336138	0.0301151425	-0.0144777206	-0.0481563337	0.039518535800000004	0.027607087599999997	-0.053873947199999994	0.0004068297	0.053662399699999995	-0.0283107446	-0.0389410938	0.048559726500000004	0.0136905184	0.0	0.0	0.0	0.0	0.0	-0.0730954	0.0829469	0.0810513	-0.00245696	9.95199e-05	-0.00158965
3102.616082681747	3067.4494267782416	3791.5494522713	1.197815	35.832561	0.269079525	0.0209501467	-0.018296136799999998	0.0655511533	-0.0554904375	-0.0333667461	0.00031610439999999997	0.0768399518	-0.0021516741	-0.021280329100000002	0.031426857999999995	-0.0203908946	0.0054083939	-0.0147394428	-0.047881687699999995	0.040087540299999995	0.0266597356	-0.0542009438	0.0020337144	0.0531243153	-0.0301572078	-0.0371593842	0.049829022599999995	0.0107803865	0.0	0.0	0.0	0.0	0.0	-0.0730205	-0.00149343	0.0209637	-0.000614438	-0.000305682	-0.00134784
3114.48906373208	3070.739230038768	3798.3459165447493	1.229715	36.786842	0.24345798	-0.0177482559	0.0006862042	-0.0268689963	-0.0645272702	-0.0633615355	-0.0494040757	-0.007210740699999999	-0.0052762274	-0.0059960419	0.0549742712	-0.042176956200000004	0.0117509781	-0.0150008152	-0.047602498	0.0406479858	0.0257022644	-0.054495796	0.0036588623	0.0525244821	-0.0319578888	-0.0353062801	0.0509801298	0.0078393164	0.0	0.0	0.0	0.0	0.0	-0.08269369999999998	0.115796	0.0589436	-0.00168289	3.8985e-05	-0.00150503
3134.576774732104	3071.2119532321376	3810.3276901396935	1.285427	38.453487	0.16235825	0.0100156612	0.0187623529	-0.1138379355	0.029380385499999998	-0.025461981800000002	-0.0287553282	-0.0864394892	0.0237228861	0.024978430899999998	0.0167261896	-0.0328423559	0.011369293300000001	-0.015261831799999999	-0.0473187911	0.0411997526	0.0247350375	-0.0547583289	0.005280885600000001	0.0518635975	-0.033710053999999996	-0.033385342	0.052010317699999996	0.0048757485	0.0	0.0	0.0	0.0	0.0	-0.0947588	0.18098	0.0982964	-0.00215229	-0.000141622	-0.00177015
3138.0758884918328	3072.6559475052177	3810.562696256728	1.127528	33.729931	0.08834469999999998	0.0197761818	-0.0214649139	-0.0673191468	0.12203130300000001	0.0114311701	0.030902759900000003	-0.0488271424	0.0359982813	-0.0154966942	-0.0656429733	0.019293791	-0.0480730532	-0.015522486299999999	-0.047030594	0.0417427228	0.0237584221	-0.054988386900000005	0.0068983991	0.0511424296	-0.0354110434	-0.0314002606	0.052917143	0.0018981879	0.0	0.0	0.0	0.0	0.0	-0.0952614	0.143464	0.117029	-0.00253059	-0.000204922	-0.00157988
3133.7311688216996	3079.4736664495977	3796.690272097907	1.406683	42.080853	0.25350823	-0.0587506853	-0.0016502936	0.0590812236	0.10630271150000001	-0.0084290866	0.0781286329	0.05277860400000001	-0.06992273360000001	-0.0121636315	-0.0435334645	0.08450106519999999	0.0104128877	-0.0157827726	-0.046737933899999994	0.0422767807	0.0227727888	-0.0551858333	0.0085100214	0.050361816600000005	-0.037058274700000005	-0.0293548498	0.0536984545	-0.0010848203	0.0	0.0	0.0	0.0	0.0	-0.0960303	-0.0187911	0.0703255	-0.00206579	1.86326e-05	-0.00176714
3123.6538483763707	3076.4815037182298	3787.036823300316	1.150333	34.412151	0.05868128000000001	0.052217581299999996	0.0817963944	0.0415022209	0.037537639	0.013498761100000001	-0.009900376899999999	0.0720254957	0.0325384597	0.0600581783	-0.019295664599999998	-0.0222354871	0.0064800522	-0.0160426844	-0.0464408388	0.0428018121	0.0217785117	-0.0553505513	0.0101143762	0.0495226659	-0.0386492472	-0.027253039399999998	0.0543523993	-0.0040647152	0.0	0.0	0.0	0.0	0.0	-0.0993118	0.0159625	0.07547729999999998	-0.00195848	-0.000178135	-0.00177295
3116.741787129416	3069.1862468072154	3781.106871679505	1.246282	37.282452	0.21961065	0.0031072915999999996	-0.061537191	0.0117915507	-0.0013895984	0.081359933	-0.020235726000000002	0.007263953199999999	-0.0030577968	-0.0583631536	-0.06629438230000001	-0.0358647248	-0.06221838389999999	-0.0163022157	-0.0461393367	0.043317704900000004	0.0207759683	-0.055482443099999994	0.011710093500000001	0.048625953	-0.0401815455	-0.025098867599999998	0.0548774262	-0.007032945	0.0	0.0	0.0	0.0	0.0	-0.0990068	0.125343	0.129277	-0.00292914	-0.000225384	-0.00166835
3108.182710046441	3061.3941928365016	3776.4458064269734	1.12122	33.541241	0.08405955000000002	-0.03486473	0.0198294943	0.0218920377	-0.0679695941	-0.0045164796000000005	0.0594043851	0.005883873	-0.0431133585	0.0219636948	0.0394241251	0.0514947468	-0.0425083446	-0.0165613602	-0.045833456200000004	0.0438243491	0.019765539	-0.0555814304	0.0132958105	0.0476727199	-0.041652843599999996	-0.0228964734	0.05527229	-0.0099809911	0.0	0.0	0.0	0.0	0.0	-0.090614	0.10478100000000001	0.100425	-0.00249298	-0.000199099	-0.00160574
3101.495126247406	3060.82079711121	3774.2961526821296	1.057182	31.625534	0.097225435	0.0417902017	-0.0370682492	0.0461264645	-0.0705215237	-0.0019136725	-0.006508934300000001	0.0486832954	0.0424064697	-0.045304781399999994	0.0263392394	0.00015695569999999999	0.002131333	-0.0168201118	-0.04552322650000001	0.044321636399999996	0.0187476074	-0.0556474546	0.0148701731	0.046664074800000004	-0.0430609078	-0.020650088100000002	0.0555360539	-0.012900393000000001	0.0	0.0	0.0	0.0	0.0	-0.0780176	0.08345389999999998	0.0795361	-0.0020079	-2.47383e-05	-0.00141692
3104.0425955289093	3059.6993926469377	3786.645649564174	1.144842	34.247898	0.21378096	-0.0520546035	-0.0355441956	-0.0230489091	-0.07972580259999999	-0.056111136500000006	0.0083056254	-0.0347640638	-0.0410470579	-0.0112330075	0.081866943	0.01900827	0.027532922	-0.0170784644	-0.0452086769	0.044809460599999996	0.0177225599	-0.0556804764	0.0164318367	0.0456011901	-0.0444036004	-0.0183640277	0.0556680925	-0.0157827726	0.0	0.0	0.0	0.0	0.0	-0.0812679	0.184694	0.129446	-0.00299947	1.55549e-05	-0.00157267
3116.853230961564	3062.5685598066966	3794.6343931561796	1.118967	33.473831	0.16079597499999998	0.0443496187	-0.0228725824	-0.0929081244	-0.0142073427	-0.0201491951	0.0536526999	-0.0761665186	0.0653490029	0.0090312295	-0.0011163497	0.055001176900000004	0.0460621629	-0.0173364118	-0.044889837300000006	0.045287717699999994	0.0166907855	-0.0556804764	0.0179794677	0.044485301100000006	-0.045678883200000006	-0.0160426844	0.0556680925	-0.0186198577	0.0	0.0	0.0	0.0	0.0	-0.0819962	0.254475	0.169632	-0.00389963	-1.62086e-05	-0.00164276
3115.602548183381	3066.6506121227785	3797.700281254151	1.165894	34.877663	0.33489723000000005	-0.0369241427	-0.0137043979	-0.0063947577	0.014243206299999998	-0.0175855217	0.0267738117	-0.009551828299999999	-0.0347309807	-0.0035402013	-0.0020767091	0.0408720671	0.040908118199999996	-0.017593948	-0.0445667379	0.0457563054	0.0156526759	-0.0556474546	0.0195117444	0.043317704900000004	-0.046884820099999995	-0.0136905184	0.0555360539	-0.0214035063	0.0	0.0	0.0	0.0	0.0	-0.0767868	0.0621714	0.107262	-0.00258654	-5.13532e-05	-0.00149071
3114.948193243125	3067.9961223972405	3799.2461033675177	1.092439	32.680244	0.10930176	0.052946823600000005	0.0373485529	0.020992319	-0.0146434351	-0.08007210969999999	-0.0568229254	0.0503980825	0.0473519022	0.029212924700000004	0.0735835145	-0.0491628974	0.047877438099999996	-0.017851066699999998	-0.0442394095	0.0462151238	0.014608625	-0.0555814304	0.021027358399999998	0.0420997587	-0.0480195803	-0.011312048600000001	0.05527229	-0.0241257297	0.0	0.0	0.0	0.0	0.0	-0.07331569999999998	0.00242785	0.100443	-0.0022803	0.000212609	-0.00170587
3115.689668326059	3070.329098897853	3799.812859670262	1.201721	35.949417	0.144447645	-0.0191457493	-0.033062921	-0.0205457347	0.0175116757	0.015227366599999998	-0.1190536689	-0.01483554	-0.0118765234	-0.0471896398	0.007762299	-0.0922218221	0.0322114811	-0.018107762	-0.043907882999999995	0.046664074800000004	0.0135590292	-0.055482443099999994	0.0225250152	0.0408328782	-0.0490814412	-0.0089118451	0.0548774262	-0.0267787154	0.0	0.0	0.0	0.0	0.0	-0.07280309999999998	0.0829034	0.0913924	-0.00170982	-2.64589e-05	-0.00142724
3122.905219267123	3073.73576983674	3795.03399330798	1.176138	35.184116	0.040877070000000015	-0.0528771817	0.056450006	-0.0017647697	0.0240536819	-0.0049495642	-0.006897715400000001	0.0029996739000000003	-0.053679289299999995	0.057347728099999995	0.0076416487	-0.0021049391	-0.0617560642	-0.0183640277	-0.0435721899	0.0471030627	0.0125042869	-0.0553505513	0.024003435899999998	0.039518535800000004	-0.050068790599999996	-0.0064945191	0.0543523993	-0.0293548498	0.0	0.0	0.0	0.0	0.0	-0.07268299999999998	0.08256729999999998	0.0890004	-0.00242763	-1.18215e-05	-0.00139911
3111.115383900403	3077.694826581213	3788.7088032063893	1.100031	32.907375	0.025413899999999986	0.0591899311	-0.028620576600000003	0.0385462321	0.024290401200000002	-0.0034070491999999997	0.0087194953	0.0388212441	0.0467248822	-0.0281940046	0.0056127403	0.0284858403	0.0203731748	-0.0186198577	-0.0432323621	0.047531993700000004	0.011444798400000001	-0.0551858333	0.025461357999999996	0.0381582594	-0.0509801298	-0.0040647152	0.0536984545	-0.0318467396	0.0	0.0	0.0	0.0	0.0	-0.0703964	0.0816193	0.0943774	-0.00263125	-7.76075e-05	-0.0013324700000000003
3118.189126142073	3072.933453527993	3791.7822291897737	1.13211	33.866997	0.216461053	-0.0427096826	-0.0025983114	-0.019097171	-0.005454164599999999	0.029377637400000003	-0.0052809624	-0.0373182007	-0.0354968249	0.0134515085	-0.0229110844	-0.0111603442	0.0500070938	-0.018875246000000002	-0.042888431799999994	0.0479507762	0.0103809658	-0.054988386900000005	0.0268975364	0.0367536299	-0.0518140752	-0.0016271018	0.052917143	-0.0342472335	0.0	0.0	0.0	0.0	0.0	-0.0786323	0.193035	0.138609	-0.0034873	-4.60044e-06	-0.00145497
3118.056538187705	3070.3343513777795	3792.626537585025	1.08359	32.415531	0.284765728	0.0479462674	0.0099610866	0.0148572117	0.0127345551	0.021134662999999998	0.0180176356	0.0226616481	0.0394095672	0.026289662400000004	-0.0219562507	0.0120035277	0.022194353599999998	-0.0191301865	-0.0425404317	0.0483593208	0.009313193	-0.0547583289	0.0283107446	0.0353062801	-0.052569360700000005	0.0008136378	0.052010317699999996	-0.0365494425	0.0	0.0	0.0	0.0	0.0	-0.0725597	0.0738647	0.0691239	-0.00193161	-7.698499999999998e-05	-0.00128229
3115.405256035457	3072.5417060668215	3794.6206490560094	1.046965	31.319899	0.109120585	-0.0403100157	0.0011161768	0.048308082	0.0320821994	0.0354741192	-0.0067183616	0.0463693592	-0.0450010643	-0.0139491123	-0.050439577199999995	-0.0140232406	0.0583624141	-0.0193846732	-0.04218839480000001	0.0487575402	0.0082418852	-0.054495796	0.029699775699999997	0.0338178923	-0.0532448397	0.0032528140999999997	0.0509801298	-0.0387467594	0.0	0.0	0.0	0.0	0.0	-0.0956296	0.0979161	0.0549589	-0.00246956	-6.09893e-05	-0.00168503
3127.418297023196	3070.5050569753853	3797.422981099273	1.223035	36.587013	0.17632053499999997	0.032329450600000004	0.0576013675	-0.0391805138	-0.0103989389	0.015615183500000001	-0.0046138622	-0.0267661566	0.0350303988	0.0705074825	-0.0304646158	-0.030741050099999997	0.0406907342	-0.0196387	-0.0418323545	0.0491453496	0.007167449100000001	-0.0542009438	0.031063443599999997	0.0322901966	-0.053839486900000004	0.005685740799999999	0.049829022599999995	-0.0408328782	0.0	0.0	0.0	0.0	0.0	-0.0981541	0.184838	0.114768	-0.00269148	-0.00012194	-0.00194346
3117.690728975477	3066.387988126462	3792.073865048381	1.1156100000000002	33.373421	0.03086450000000002	-0.0137601151	-0.04533460190000001	-0.0489821513	-0.0063444742	0.0874610048	0.0009520710000000001	-0.0657939422	-0.0037112784000000003	-0.0380655696	-0.0851693416	-0.0266800071	0.0086101375	-0.0198922609	-0.0414723445	0.0495226659	0.0060902925	-0.053873947199999994	0.0324005837	0.0307249685	-0.0543523993	0.0081077435	0.048559726500000004	-0.0428018121	0.0	0.0	0.0	0.0	0.0	-0.0982933	0.201767	0.122133	-0.00268374	-0.000106224	-0.00204863
3115.521946153569	3071.6058892266124	3787.1343209325983	1.320593	39.505474	0.21914235	-0.0051379125	0.068932652	0.013310458300000001	-0.0293941058	0.039774893900000004	0.0162187717	0.0192580899	-0.0134034497	0.060963079100000005	-0.0407748559	0.0021937667	-0.0324537251	-0.0201453498	-0.0411083991	0.0498894088	0.0050108242	-0.053515	0.033710053999999996	0.0291240275	-0.05478279849999999	0.010514168700000001	0.0471752521	-0.0446479105	0.0	0.0	0.0	0.0	0.0	-0.0927561	0.0378348	0.10436	-0.00227287	-0.000184133	-0.00189941
3115.417815326098	3067.1714830488067	3788.4934099877223	1.127333	33.724098	0.105536695	0.0155906521	-0.0443821581	0.0536343571	-0.017527601599999998	0.0005141985	-0.0604612321	0.0584720531	0.0087874674	-0.0671558204	0.0134691443	-0.0410917487	-0.05746692	-0.0203979609	-0.040740552799999996	0.050245499900000004	0.003929454000000001	-0.0531243153	0.0349907364	0.027489234300000002	-0.0551300309	0.012900393000000001	0.045678883200000006	-0.046365875300000005	0.0	0.0	0.0	0.0	0.0	-0.07665389999999998	-0.0135774	0.10463	-0.00198276	5.62529e-05	-0.00167486
3113.64934002109	3063.720166030545	3788.858762361329	1.109194	33.181492	0.10655125499999998	-0.048004136600000004	0.0158762936	-0.008550758299999999	-0.0379146022	-0.0642637828	0.0093096805	0.0012415747	-0.049717209400000004	0.0090631359	0.0819715793	0.001766811	-0.0612078271	-0.020650088100000002	-0.0403688404	0.050590863099999994	0.0028465923	-0.0527021246	0.0362415371	0.0258224893	-0.0553935695	0.015261831799999999	0.044074169	-0.0479507762	0.0	0.0	0.0	0.0	0.0	-0.0825748	0.0604447	0.114549	-0.00214032	-6.20722e-05	-0.00173276
3118.643327323878	3067.4196627253245	3789.822822133971	1.243382	37.195709	0.242082415	0.0587255615	-0.0642235608	-0.0350937011	0.0108163935	-0.0073194396999999994	0.07260329089999999	-0.0424369891	0.0714739138	-0.0395889676	0.012000843899999999	0.0647798016	0.00020258150000000003	-0.0209017253	-0.0399932974	0.0509254247	0.0017626501000000002	-0.0522486784	0.0374613879	0.0241257297	-0.0555730142	0.017593948	0.0423649158	-0.049398064699999994	0.0	0.0	0.0	0.0	0.0	-0.0849719	0.186766	0.158523	-0.00332525	-8.82725e-05	-0.00155609
3107.8982977558385	3067.453366138186	3787.6330203205016	1.245281	37.25251	0.325276225	-0.0528246934	0.0049104875	0.0231289972	-0.016330356100000002	0.0024867881	0.045069854900000005	0.0077085522	-0.0546600167	0.0017841320000000001	0.0229917677	0.04599586519999999	0.0410912414	-0.0211528667	-0.0396139591	0.0512491134	0.0006780388	-0.0517642455	0.0386492472	0.0224009276	-0.0556680925	0.0198922609	0.0405551777	-0.0507035874	0.0	0.0	0.0	0.0	0.0	-0.0836996	0.0452615	0.0666339	-0.00158912	-0.000126499	-0.00151824
3107.905133825428	3068.9748344901805	3790.4606113654186	1.091772	32.660309	0.017484709999999987	0.0595435632	-0.0024868768	0.0434407825	-0.0408594283	-0.026201681	-0.026289809	0.053839480300000006	0.050058448600000006	-0.0128834306	0.0453714199	-0.0292075215	0.0218126685	-0.0214035063	-0.0392308618	0.0515618599	-0.0004068297	-0.0512491134	0.0398041004	0.020650088100000002	-0.0556786601	0.0221523547	0.0386492472	-0.0518635975	0.0	0.0	0.0	0.0	0.0	-0.0797664	0.0476293	0.0665376	-0.00163048	-6.11808e-05	-0.00163331
3112.8989621498536	3068.3217761526726	3798.183124314322	1.197598	35.826092	0.159388565	-0.0536756107	-0.0179781838	-0.0175160735	-0.014607904599999999	-0.0026259148	-0.0207483121	-0.0284416329	-0.050634257800000006	-0.0143366543	0.0248284621	-0.0161890251	0.069459021	-0.0216536381	-0.0388440418	0.0518635975	-0.0014915439000000002	-0.0507035874	0.0409249614	0.018875246000000002	-0.0556047009	0.0243698871	0.0366516449	-0.052874766	0.0	0.0	0.0	0.0	0.0	-0.0795226	0.143855	0.0920342	-0.0022411	7.35285e-05	-0.00163643
3124.150496780978	3070.197349193035	3800.505236148656	1.073539	32.114853	0.030164424999999957	0.0367543746	0.046517803600000004	-0.0375289818	0.015853607	0.014207398700000002	-0.014578509299999999	-0.014926839099999999	0.0347008335	0.0585599562	-0.0088471324	-0.025982125499999998	0.055415398600000006	-0.021903256200000002	-0.0384535356	0.0521542618	-0.0025756919	-0.050127991100000005	0.042010873	0.0170784644	-0.05544632730000001	0.026540597599999997	0.034567109	-0.0537341909	0.0	0.0	0.0	0.0	0.0	-0.0794614	0.152361	0.0893428	-0.00254194	0.000129015	-0.00161464
3111.6439869558826	3071.336699630388	3791.1990811918213	1.060086	31.712429	0.05205156000000001	-0.0216524803	-0.012643709199999999	0.0290216767	0.0173141673	0.0550001954	-0.05415840190000001	0.0182784641	-0.0193082288	-0.0300915358	-0.059313376200000004	-0.0600683968	-0.0116348132	-0.0221523547	-0.0380593805	0.0524337907	-0.0036588623	-0.0495226659	0.0430609078	0.015261831799999999	-0.0552037797	0.0286603156	0.0324005837	-0.0544394058	0.0	0.0	0.0	0.0	0.0	-0.0795166	0.114642	0.0885721	-0.00243906	-2.14882e-05	-0.00159789
3116.9349458399147	3070.468289615901	3789.296335369913	1.059365	31.690855	0.19555387	-0.003888823	0.0325852878	-0.0315687819	-0.0322177844	0.0397489114	0.0293828111	-0.0390678206	-0.0049152012	0.0425620214	-0.0350595649	-0.012823905	-0.050422185599999995	-0.0224009276	-0.0376616138	0.0527021246	-0.0047406439	-0.0488879708	0.044074169	0.0134274597	-0.0548774262	0.0307249685	0.0301572078	-0.054988386900000005	0.0	0.0	0.0	0.0	0.0	-0.07957749999999998	0.198899	0.150535	-0.00340885	-1.89268e-05	-0.001611
